MachineSetting,EnergyConsumption,Temperature,Pressure,Humidity,Vibration,Load,Speed,Power,Torque,Voltage,Current
16.084844859190753,0.7188630872373014,63.15205690533268,3.442752819488823,4.000275549751886,1.1310997211987877,31.010983091885407,1142.155884469079,237.06310688900476,58.993822238215365,295.8594010860446,96.81311047241864
20.495128632644757,-0.2022171158863701,85.64977762797797,9.357280849064274,53.28942499709529,2.9493975504448966,21.287567531511023,598.8088447789565,108.21593627747416,163.2452206864536,393.2156063861041,72.12914249822848
18.638900372842315,0.12948437951500466,68.30935680178266,8.668970076849016,42.17728424899754,4.5622738312877855,38.830490653215726,1280.7412389378858,66.19564340521259,71.4373101195721,313.57155614456804,61.96090193208341
15.824582803960839,0.3177852646161648,47.14266674392963,4.087651393501455,85.64291701862075,2.8706935575012182,67.8897619369583,964.2404460014384,152.6573986509565,175.81582218650226,299.774231812101,41.268520745837925
22.237057894447588,0.6557478145335703,62.660405539419564,7.494637867249172,20.908251982037186,2.764061977911289,22.72976535322682,1221.6056826537997,209.55763833333103,31.08504666650186,286.7731050911556,41.60913440015119
12.789877213040837,0.32631219055127825,89.05776650295789,3.0997760265644834,30.225730684462082,3.7801740625420095,79.34864490463016,1306.627350741288,146.33508497455085,289.9424420258838,326.94888532275945,54.33784455255607
15.842892970704362,-0.7721120629888172,86.58234512545891,9.763808786001139,32.680031187442424,2.693822300247823,36.069389542149025,858.2121387940385,216.21335190778555,247.49973861767134,358.513977962145,94.75827729708534
17.327236865873836,0.0825325678226693,70.4211727781946,2.5168473314910083,29.849173734770005,0.36795199903278064,61.79964287374605,850.239161196535,224.47845771725912,44.64021840819804,383.97294832155444,12.56848852544621
19.12139968434072,0.3079817194286484,70.90384997200789,3.745088564655001,89.76328452696987,1.6066729995190405,39.05860052270954,1133.4067942310644,63.698319229536516,293.2353149376452,393.972902983729,9.743353149877498
25.703519227860273,0.6853298274480636,57.42898611017598,8.685497177488092,92.78852257485923,1.1152581565871333,13.392458690462083,685.1212226925038,130.0649734608541,97.11382879025055,339.7157346626162,21.29859904472817
13.993475643167194,1.317482108411248,99.54713756224646,9.073585609091795,83.27180283177334,4.128830843004721,30.450597406864908,1421.2070516627723,294.3396015270822,136.73599996995844,282.3372529599596,60.6218670669342
20.284688768272233,0.27735637618150477,76.88057988786113,7.455803989766937,83.9442767092801,2.8175391028833143,12.927317499417867,1280.4811188887288,206.02640133993324,268.83178745257396,246.98634287571767,31.098080756983983
21.848291377240848,-0.16928817384657313,62.72344980123721,1.8276118608461114,57.89644820357924,3.113901721074621,61.070877099313215,848.4962561397613,51.236829381028706,474.4996033259593,273.6826455431752,15.155231065865815
10.929008254399955,0.3505968091968683,92.13849044815723,5.032944425839079,62.59562712759771,3.957851303939833,56.2038414460813,692.4449021806379,201.3220145619199,433.00324401177187,273.0059898742322,49.5827286600807
22.150897038028766,0.01425018099021215,35.40787370408304,4.108158941641993,9.52932617953075,1.5995202987111417,29.632423946279303,1153.8806389490467,201.0642321638431,277.38682835837943,384.68289459953746,16.40911855446825
13.41048247374583,1.3446505440784684,26.12547502521501,3.762228120696023,31.303717840162882,4.35781326873302,75.34692230839254,502.1371560993092,250.40116085336527,149.29600112148444,280.0335428789024,93.43987613893333
11.30103185970559,1.201287038513123,28.988299081051892,3.4518421301830053,61.57781429792465,0.49926397379295384,41.07160251677952,536.1771301847849,57.4882284028473,6.67103991051099,359.61308705112936,27.027587237484717
28.977710745066666,1.4512457337659963,95.45548474736779,6.740878147593671,79.2219894123357,1.9854195170628102,48.626188471755675,772.5352798441788,205.84802424119803,491.29921829580104,335.58713122945846,80.80498420208212
29.312640661491187,1.7534870654005006,23.134453048892205,2.1782010954246007,4.086333039288781,3.56316330475562,71.3690922329958,1183.269016623255,164.55182389645876,272.97196151844713,393.5234548160745,45.034302498276546
26.16794696232922,0.19627526407688556,69.41299911141626,8.062516087695453,89.07317696396353,2.7474926830995376,47.719138719438675,999.5763273128379,65.71451611981303,272.854798818833,288.18728659292367,19.640146641590896
16.092275383467413,0.6454814555309855,89.34705609684363,3.81977073605088,34.658773435875425,2.3339304238602714,77.01869598255664,869.4473023857029,252.28751663749264,490.08557608760424,384.69990628212804,41.006395626485805
11.953442280127678,2.024081330895243,60.18135956817474,4.25779807864029,84.45108575463225,1.1228632696039398,72.69027747905929,998.1411902519023,224.15497481351798,270.4080090313929,237.31335950839903,8.758311877233771
23.684660530243136,0.19824819075715372,40.61513696616117,8.44478474683931,38.823968725068795,4.416443631054186,53.575107448400004,693.6053404712432,164.64774750582035,16.002413484819066,341.002199022069,42.87242307667009
18.803049874792027,-0.4784913415117148,81.75732887613617,5.14112486322261,18.36835262714619,4.348029178969959,52.701142773796825,828.0488806867418,110.67016980707731,184.7701791672105,347.78587869119286,18.290941436326513
12.440764696895577,1.0386249658750677,96.14224794823372,6.158444635409914,66.61992714218209,4.469441850492621,68.05959597384697,788.9221994765793,98.70319176063407,307.85239173233094,254.65494352917298,92.51199329676881
19.903538202225405,-1.053779348745539,31.29980493829806,5.518791073163343,63.183649347381575,0.6710875661712934,61.92934271054878,675.9467334981482,107.64018187864548,88.33531774002712,352.5549725275716,70.26305573037509
10.687770422304368,1.75955001180446,78.53425656586182,4.7748677385702765,82.91436574739393,0.202813928795742,54.530546682364395,901.4362356877195,199.6388892751869,470.4894170232997,332.4582341159537,77.7564314777634
28.186408041575643,1.4289531411594274,79.91811843864936,6.866037243677088,80.74056203451846,2.02210503317908,37.08287467571744,532.2016062501502,126.6469657528804,254.57421868033774,262.9563336342896,50.02050931031094
15.175599632000338,1.3133437849267215,70.0805341062455,1.548339204622969,54.2204110568397,4.761168166766289,17.80890652529159,820.9141877497779,293.3022438646731,399.7316326447171,287.6255820615996,75.9055477208963
23.25044568707964,0.13638935559527116,44.37324569671699,7.773564966244754,23.735212828451846,2.277719701633796,56.94631676660785,1052.993915736473,176.28329817729966,349.2755585913047,374.09494126276024,99.50469305026104
16.23422152178822,0.5187846164337426,29.42304780403071,7.081660757686982,15.265368793737544,4.270727889826085,63.74784902921506,1305.8604017814982,242.94353201355446,44.17152774812416,320.3319856393606,60.93629158123526
20.401360423556216,-0.37088461899520575,22.799326717383266,3.403974229497485,23.08828884032129,1.6509863386079142,72.87600702683338,1115.3706482206753,180.79894835767118,177.50345980824966,240.94218372943303,17.29192177197597
20.934205586865595,-0.1074568174219527,78.7190258059864,3.3983490275273893,87.56472388819363,4.6846771270603655,28.58844601758686,583.0329062309178,255.07785479244285,377.6239133950172,310.8424432284981,10.319623610182937
13.697089110510541,0.003039180828273258,69.44195272119809,3.1284796922745723,82.15824598546293,4.5204998948317785,26.404344332840957,1348.6260710474194,200.74744184677664,429.9077596207651,288.5427465668557,98.47123755820935
29.391692555291172,1.4709344582387653,45.09263949440821,7.459934842260834,4.075490984107411,2.287295349543391,64.33704647488493,1448.186594291012,213.23301424334863,349.2376261630915,348.8893032033338,25.652515409201214
25.50265646722229,0.41789708704092,39.13354814772475,6.20619290308137,79.79072125208081,2.223046873568247,67.75419547186486,550.9899664131008,239.2334546946562,403.53262639703377,256.93593297823963,77.6209930513933
28.789978831283783,1.5291348027499665,60.81992101030107,5.9740209425092825,3.452991585789633,2.4770636609840766,56.73161413744461,1288.8665844608709,226.49430757210237,216.91943027928272,376.2998599274875,41.587820248442696
27.896547008552975,0.8106554486656343,20.87628192320593,9.207045716296903,14.827546695093796,3.140202001389165,35.520162783778,1244.5243682940031,192.93304061653194,145.86969889577878,247.88218083048798,0.08934513323345383
21.957999576221702,0.16128934131379757,60.523404469794535,9.998307873941554,22.39346855873482,3.3242362817972837,65.20405514460157,1353.6287247950058,218.78808082880366,249.64769629520583,291.03637560278617,11.257014211015925
28.437484700462335,1.1080984884022913,57.78577040961741,6.2081244508313365,11.236620765373361,4.532708070083267,24.383317267688618,814.0398867517602,252.43416398817357,237.07287762214364,314.48297279073296,30.947183531403443
11.76985004103839,1.0922441049812694,47.79566447050739,6.811121472473944,12.883514129742812,1.7774069836566349,50.5382662709112,1049.0070135701785,256.8544985082216,27.712471142912975,269.54794157818486,70.83266066342141
13.919657248382904,0.7572779369379999,40.43800854696859,6.396114810270253,8.139732390878907,0.3548218741338022,25.972681999369627,1197.811812636033,281.52309684947204,226.18118218802834,351.9146849560344,32.845017348659496
10.90454577821076,1.5413644546467056,37.67624573995918,1.9247189014056834,67.28214673862296,2.194915165044291,11.016213480890373,791.4905539391892,90.86687840009145,58.08472976082718,299.944664752587,37.81401229795564
16.506606615265287,0.660015916050974,43.58753944638822,4.8580130428162756,4.950964748756048,4.210238192018762,66.11909742509334,508.4246494831771,100.64621485108242,26.356706873855718,267.70829216923846,73.03775750811973
17.77354579378964,0.08972077485415106,50.806969032757436,4.933586313330026,64.0406893538617,3.5203751726869004,89.55208140112786,1354.3345239570024,151.45137937057999,374.9736663377876,267.45931642313724,11.595581512812315
15.426980635477918,0.2588247820705706,62.37483054393559,1.5472722407392323,63.64147002435344,3.70879516599651,22.0897012454709,1467.0824288411884,205.16318655250336,150.44880319836335,257.1830814598904,82.19307270741602
26.57475018303859,0.7026576424474552,90.30492142567515,8.158327880579215,34.60264919903414,3.2873765579956076,38.6421117311119,1478.707337904719,263.16195105634586,277.40397708046146,274.10739794787315,58.74184884980823
17.135066533871786,-0.14906674989162277,21.51637379394878,2.254151600191838,33.679981648751436,4.020886107482196,84.90106248092444,736.8584307068013,106.24445443394265,269.9859441056498,236.18298351328463,2.2808814310399272
15.618690193747614,0.22344409447244276,25.760455382922032,6.3837887734281855,10.136083706045929,1.2215494782909986,38.49793896585573,908.2613500324339,211.88259186399748,475.744368808529,351.18561130734884,44.02598671171219
20.853921663164968,1.084046930611097,89.68428379224267,2.2684985548890637,36.99452603183617,3.0700911907185136,63.01806195953891,548.15187193738,235.55548915306053,341.53700630622234,288.92184576782927,96.55500838191136
12.818484499495252,0.5177230289348039,70.24369196795396,5.849220616403117,3.2012160610875307,1.3442591022723045,72.59987836103268,1354.114983430421,223.98934075761235,125.55475170250641,350.0198215691177,36.84586342783784
26.043939615080795,0.5385657756920612,22.328915960926512,1.2331331329254507,43.11546815360302,3.338365095171436,48.67904732962191,902.3532401276841,262.2391542554184,491.55212190621285,287.46567026279075,30.177398970479164
11.491012873595416,1.146188832255157,78.7784872402938,6.301367538459968,98.0106746087527,3.0827470106946797,82.68780238412667,759.2879336518226,156.86853499298107,32.147549900261865,336.0939183362481,78.28666834617151
29.737738732010346,1.5590259408389364,76.94579885418615,6.049337459147751,10.094060123769388,3.2094523529323853,32.1404614458449,643.6162437843413,299.5382509871756,109.15133504891861,357.2965097739943,46.34042752261796
25.444895385933147,0.3940794298467302,53.20114014840911,1.210809454768631,89.00591393036636,3.964084005472971,57.87509286816368,876.8916442909529,219.74719309982237,82.52259537776257,237.2365256522278,92.27490431743138
13.974313630683447,0.8450616294225142,86.48460470612636,1.505559722119663,5.031926896219718,3.29141702986181,14.027344279486602,1264.5779272779582,166.653093923155,89.78574965781732,226.21135267052438,16.052522851245186
10.110442342472048,0.9304036007249895,51.698175839781086,8.171444760550692,72.50833262631032,2.1266838576011278,51.99038746278133,737.2925910855444,181.27928415576667,385.1203733990912,258.0630657528745,99.12267720792501
26.309228569096682,1.2528124953719906,31.19979147584507,5.597047586580973,91.51580699911017,1.3714206631991188,40.261964158864245,1348.6801316570609,271.0584146796741,344.96827430170146,226.49447981964758,93.25239905079795
24.137146876952343,0.6613529444387131,38.93116480590547,2.8989016476736227,92.61281828788093,4.259009744450724,23.19472958849822,1367.2823923333399,266.5359730968135,1.0770980464590019,291.3490482500356,36.93807423483505
24.580143360819747,-0.21033195599119547,38.39183307780361,5.947568698193065,21.828752198415835,2.2200762479883536,89.16191367652581,1043.679519004415,276.7347363727831,168.91966466298697,335.99024624707334,24.93496817218015
25.425406933718914,-0.5784749916057237,83.53870796444431,2.5414899483722517,44.272128803699395,1.9037470734019308,75.46721549718237,948.2389277153163,261.07608986338516,339.95325692034453,263.8910808198994,81.17105001232224
11.480893034681808,0.8544217977048006,21.152502130849786,5.970409269684187,17.76835245119154,1.1299762002010771,84.19713549884911,1118.9789414018703,161.03992633807474,468.8257353769328,310.1272764403897,19.832778217605284
17.169314570885454,0.08344892337780042,81.08850251486292,1.9492539275018534,16.841737833345682,2.1942134648690192,88.3413284415636,842.4773161532953,163.84980049295632,228.33678853911815,276.54649454482615,19.148038241142995
12.317381190502594,2.3951145510836342,80.69187390625396,2.3211756004053656,29.592316212872007,2.2586772379121953,85.28083756038816,520.9320791372262,83.65150440065509,362.00211140732364,389.86604318330734,51.0995901565768
27.26206851751187,1.2283820256044504,93.50648639970657,4.807736719993709,65.40899325393839,1.1392708563303149,58.857842254464394,1171.588197865122,63.31145293422667,267.29616181271405,355.60712366445034,19.055670628742895
22.46596253655116,-0.7463974277546364,99.33054903858782,8.319506827187643,94.72961873295542,0.4281366677187681,27.148573170845857,1301.2391209386003,206.06811423714635,393.59225344445144,236.89646439928566,50.79972270064055
16.617960497052984,-0.07900992287161285,61.550902723415945,5.017313257022868,89.68876098817128,3.020803759563859,28.867855858303653,1108.340076971771,254.8902116534959,274.6848594460431,398.19000438688647,88.97290084081988
11.271167005720473,1.3798386903398332,70.14315808649643,4.78668980422339,96.76226100097107,4.089493396909639,26.45952336938273,503.51312495734334,108.22955613727132,134.44767909528665,360.83151023399824,67.5314223552198
16.219646434313244,0.44333536803968476,55.29980044257734,4.110084241404461,90.51309374104439,0.255765460878164,83.14221006509628,1140.3607523105036,121.71060905088223,157.65526165286116,321.64493866613077,40.993337085380624
16.503666440534943,-0.37758030145327803,34.41785993991375,5.086108813334249,17.74985313243713,1.7952032134749352,30.006774267028746,903.0534052758896,126.50713567386785,436.35402244284467,335.2208650698948,21.53765140305499
24.59212356676128,0.3454895847697239,54.068120789050866,8.592669435641273,78.00429660677995,3.261503725330073,63.16822742134881,723.0566399666598,160.0100542319907,416.6300705842998,274.23914938062967,32.64553646174164
22.751149427104263,-0.1762750341532836,33.63439000278699,6.343050262717393,14.362821026971284,0.3658863049788541,51.55761795309343,769.8829112371911,134.63497002000355,281.49285288571355,263.78531718557844,53.49015013879706
27.74425485152653,0.5295242638586984,72.77456711879299,6.529301161988965,13.96280957997902,0.5536574217916929,48.34281371137267,1382.3597016640515,292.5322117045424,302.2021241537433,346.46174494009176,74.39149053787145
19.444298503238986,0.19461583951199787,93.39446034751538,1.3824007962286722,70.35390726182519,1.167817047040297,15.851034865069487,1190.1942097305932,227.40028740324536,131.62387876367282,230.93457332560533,80.7267161268963
12.391884918766035,1.4718911084864348,43.716958570278244,4.957956002856639,51.91780153382833,4.300005120882837,29.75936187236688,890.2477631579875,259.2463827785256,86.79067023654713,270.3744118058554,45.10957096220777
24.2648957444599,0.7839263509185632,52.496001068572454,7.10700019695505,57.04486337137532,2.9907723362065757,49.841185068833845,784.5339991811377,241.9146969162759,1.9910544350779658,271.9391605642715,98.0031448658558
25.21570097233795,0.8049738904503955,43.670271585278755,3.0585276740221286,79.6498018955242,1.415148617454639,72.00529729063715,994.5629305920069,227.4729311287728,377.074389341608,309.7069600260948,82.74808191396299
21.225543951389923,-0.16773711204762667,36.51296392045693,2.5350517269424095,20.377784193741753,4.386607383555758,13.035101770382749,1377.803247598838,136.2015533621139,106.95755315538791,289.47511777194006,37.38234221184753
25.41934359909122,0.9122101471573052,38.84203380263325,1.2085141739010699,37.387162807723925,2.0748914729607506,51.183140637972585,553.8819404421298,53.43021998558654,433.5869803972591,387.4092227441175,49.94571726112077
19.875911927287817,0.21311777062753257,84.17716430143483,2.606731595484196,13.380411807859682,3.5983016189031303,51.5020714497104,1011.181210038795,59.68642612291601,489.43389991885664,358.71488389483807,0.7622429699117861
20.45465658763988,0.12738563380884982,99.92648173908528,2.152447352012198,88.85481816089687,4.1385518294519565,21.190414143010756,1417.4036385102352,147.4694914935809,339.58152105474744,239.90400865368562,8.850933908186576
18.550820367170992,-0.20753657782275275,44.18988560352975,9.258215927717476,77.09617618424062,1.595536070186006,54.530716095062175,973.2187318815638,99.76153594346846,470.8016077295295,351.2468007598229,16.911533850818415
10.508382534881903,1.40182009835049,42.20580227038908,2.997805620944765,45.160878034418936,1.5154540444771243,24.235197585772028,1322.2064671899707,144.32639524195488,458.6286344092573,247.8860675440926,53.98135708633747
12.157828539866088,1.1854270797150412,81.59383542547458,7.578162113781974,51.25153272651948,3.4058089233974225,58.227712452521274,742.0634587880859,246.41255457793469,99.88851805752996,349.2413941529803,36.28956846716329
10.628583713734685,2.830430827699372,69.33685883252761,7.909020053542686,90.37894146650005,0.5390305961974173,48.44532067230397,927.7501949664833,299.497849814427,435.5994859539383,237.9050973423435,13.188719322197361
22.72820822527561,0.3310381887560082,91.75853400022889,5.39440416218945,10.55666056135548,1.0038910000551264,36.05886721384677,1434.0883991327737,182.03881869123197,358.6254461339109,395.3670579948035,87.34342603897318
16.287119621526536,0.0019266021233344532,90.78476723396462,6.8426102246602225,69.2193400556965,2.1151516906789203,25.89730041300988,781.0525914640216,54.48143399998527,74.15145110539795,333.6710570702852,24.92702521895077
20.171413823294056,-0.35812913946588193,71.8878004029716,3.070992204853712,25.46491424654632,0.14651824533173763,81.57728522614936,722.999678741758,105.40361301760342,373.11408126292156,331.9875760908701,49.43943130796341
28.15132947852186,0.9470518344808403,20.388323972824736,7.206942008351447,91.21406893181351,1.7250496429965656,63.00893014079422,1083.3636262009938,79.13789967086369,242.30500617351902,258.9394915672698,1.7636780534200591
14.9858445829775,1.5971500569601675,53.83932988496679,7.716965683893353,38.94617442425022,2.6547861507891444,21.690950370313544,1212.354885762839,219.88635245495996,26.903654500293694,285.37332761277725,21.268665645647655
18.207658460712594,-0.08107094040471327,82.35418890403173,3.715976842776227,1.5818764711697297,0.24520243430599553,78.43789788381565,1117.0209590888148,171.10391968395982,383.24806546450634,373.62413317441514,85.01535549977396
25.111022770860973,0.9526790435990178,34.88931911906935,8.026146203574227,64.33317634137752,3.3783389101798007,36.085083350775015,1257.9678967877458,203.50575681962837,439.51431296798944,266.70644280825724,12.940008076516552
14.57596330983245,0.3960494005420946,53.80687661966982,9.846314517915523,16.79829614342716,1.8249259789550853,61.16195621230677,1425.93511165085,115.26383859631,407.1927512410986,309.10060426737755,85.15380474043465
11.53959819657586,1.4560534522803719,70.35059800175111,9.142956509674823,87.0252201326827,1.5459367753282138,52.55543747341988,980.0442249101411,181.08124581001755,4.986513602509845,248.87311220964364,46.298914333791295
15.795029058275361,0.7724685442538705,31.082794127335774,3.450460579039418,19.09475096865556,2.6134239533003663,43.10944107037873,998.7673114867007,86.61938872867005,295.36918514494823,347.38600037609444,21.94512253008336
13.224425745080088,0.588471340978274,62.90464036407214,7.7427570530563266,23.887920793378413,0.33411390365311544,11.09269186335057,944.2370769357274,239.22525314063796,340.3735885165126,393.9586600208994,97.40563271410461
28.59395304685146,1.0001947991056834,29.73274409941885,2.5766421935092665,64.7937524442752,0.392475046319275,10.608475392392842,1229.912436041032,271.02042507628755,439.27766322713984,390.19956747382423,9.672927838961199
26.16240759128834,1.5321822388786401,91.68693202101582,5.358678166704058,83.47347695110766,1.7422178094839285,71.58569568406138,947.4288762685844,107.58375259201928,41.633593681185076,298.32505108520365,70.63035334294318
22.66807513020847,0.6672235253769575,63.658501102558674,9.239174185684412,1.8532588153145846,1.4406627413748152,74.99775366990401,701.6655709912245,200.43125560324577,284.6391928448696,312.38696727758025,3.5328043241222296
27.429211803754356,1.3943816802913498,30.39811316332985,1.2071921916979356,44.11016506533022,1.1972155300787846,73.11216777887412,1079.2855563302246,239.55615301935183,312.9962558887576,306.55714656048343,9.999450443897729
26.07344153798229,1.0776756413687258,80.15474708952954,7.2644493704951065,13.90416067589686,1.010497927694678,59.455909347424615,620.1356062364154,153.7562609131802,198.67770705345112,237.52882488997386,71.95129599775801
13.731401177720716,0.987824863880912,69.61572175352022,9.622847581020089,45.2224417637405,3.7474623243757907,86.43135580268901,1426.7851982872035,251.27166203985553,467.06677949196757,290.0913745429609,1.6950033261110775
27.851179969799556,2.1190287070424167,68.90449952664625,4.339768550724411,73.81175848940208,3.2506150016938653,23.56329506143033,1404.5458277132698,139.4289085696337,149.7646619306145,376.5454931222964,60.271773948505505
20.786844838313016,0.08868112587165407,91.32208324277819,7.11050494022777,26.834531588376965,0.4541660428486133,58.99722751334875,1496.0947193245488,79.89513171761874,456.5332316789027,384.4820494154124,7.887260317380496
26.14880310328125,0.9884996606227537,64.66819681372814,2.030083099621443,41.64403163001293,2.6400193741604063,68.261491227754,1148.0689925321196,188.70700196374747,78.82989133491225,230.567721055235,42.706297098439705
27.921825998469863,0.40388948051754636,98.14028884854568,4.368389880433018,6.9597997375416165,0.7242880469062724,59.532063550955705,1238.3542786100834,89.48335777885956,477.3434132569213,253.7688277329808,88.96542199684148
16.360069499437277,-0.11448228754283163,41.50213328937064,7.729353458226784,86.17436404826705,0.10762284950672274,67.6180046070842,1188.1399911422618,265.76547466156643,408.2264601248386,374.3088867846974,95.69840564414748
12.201038490553536,0.5362019308964392,61.16437728089898,1.0346037397306929,78.2825838766765,3.175017935737809,61.671393843134545,1361.737518020152,87.68363853595771,211.49213216344336,344.398768486394,69.13708836723697
14.558703250838834,1.2243533227422088,78.22656817935211,3.3365661003852733,37.01415829740638,1.6864725758343857,55.495830131240176,788.1809497754101,90.33544075606984,219.80294091789787,293.24930743546497,94.53408159881764
18.542155772525128,-1.177499290645417,56.46945387109518,4.731518691874157,26.69141446460993,1.8739251736886837,20.552031255075125,924.1859411637258,126.96932505610835,324.99152707399645,346.6407084206704,36.78967587958877
26.36029531844986,0.5441966245550451,95.2846826295573,6.875361312899418,86.22167044597332,0.3100173791494676,17.246955051880484,1181.6898192094382,80.57084403797933,332.2813512239615,288.1822536159105,64.07176113943011
27.214611665126867,-0.55193047793227,48.078454176902945,3.04490388363963,57.44212755533822,2.4014764460889158,48.093401710582775,503.7448524510433,226.80758739659564,39.63225542795223,348.711316554273,47.408202178913115
10.139042610623815,1.359944104522048,63.718655013621444,4.730496559170026,66.86152592640424,2.737938170829679,86.62002081731838,652.8495970265617,293.588164391522,228.47320173520114,289.333181256707,9.518099642692402
20.214946051551316,-0.18722942319161825,29.89379820765074,4.9715417946826985,41.803309494594984,1.9911766993644908,37.58014253307627,998.662428031238,61.223636829995556,65.3673745247471,284.26571564558725,53.95925489741704
18.348220062975578,0.802203933843487,59.96536342425833,3.1114911534150322,21.12849813025318,0.9956894465979566,10.091567683176299,603.5962123382952,220.49767001396398,143.04324188519286,323.22127003897634,85.5628221994995
14.442156209414605,0.8082438837157973,33.49660116694767,7.68201849174516,19.21431065442778,0.025616152687006344,75.70397194953942,1001.7240468720473,239.22101765358764,474.57332031486953,287.73649563284073,61.424742879817394
12.397307346673657,0.6669325183425632,78.49445468017436,5.21664848978477,19.565905542353214,1.6492747131258039,62.86766932560166,1282.052799947311,168.07620270995167,349.91850784693554,315.2451461784543,37.310764484388834
16.75230342807256,0.782952945558505,82.43715596840121,8.536014486247359,25.606143042587725,4.0532541523449845,67.77031314947348,1236.5466154182782,181.9424097723449,158.58146208782463,388.09894177264107,71.39897884284574
28.858194078250385,1.4092211031677575,48.42733568798388,2.931530135002713,95.95811930867318,0.7913501046553928,69.8746416179126,724.0441671970152,92.68909406844674,35.806384192498655,260.9285701909737,75.59783111781397
16.464058640415104,0.3035270114811081,39.784015610080004,5.530530901873438,81.27848574868737,4.442119153329221,27.898962664011336,761.8391909502518,81.12332333720433,312.6469343464323,397.08650561078537,12.412351733522776
20.37581243486732,-0.5418553774567556,28.706204030146747,9.614042968739902,4.224093719781063,4.964228794692251,51.05044215144201,704.0924854032766,163.51925867674498,240.95060376583487,298.9819701601029,56.76298228442502
24.060379177903556,-0.16069562702478135,52.25882387665287,1.83439277721074,83.81097195111823,0.5979652730534235,43.37879079879173,1411.2635968234483,165.27895312018046,41.525317881940694,313.17935079942833,57.380655227171395
17.27259204758588,-0.21802306727976828,42.737455809150056,9.941671529698542,91.90538843554191,4.588079071769079,36.988249457479434,1354.8890049811507,159.2389005839858,440.153254515833,381.19142133010735,27.957223625405213
29.435641654419214,1.6058431699682334,44.51307793095929,1.3424762108838237,28.54255540966144,0.33676309011936356,79.28984908440472,692.5340259569732,203.04686839293504,284.75722637262515,222.534956868977,22.864832045789363
29.248945898842223,1.5613438083243096,98.92094593114939,3.2748398650763266,61.3069378310286,0.692120600868113,89.95642844506973,1375.3781566911193,132.6496717286123,184.75368348237075,234.9452751963227,78.97652379931326
